country,year,asset_class,value
Austria,2005,Total,17.28
Austria,2005,Equity,10.724
Austria,2005,LT Debt,5.113
Austria,2005,ST Debt,1.444
Austria,2004,Total,15.249
Austria,2004,Equity,8.976
Austria,2004,LT Debt,4.682
Austria,2004,ST Debt,1.591
Austria,2003,Total,10.371
Austria,2003,Equity,3.925
Austria,2003,LT Debt,5.244
Austria,2003,ST Debt,1.201
Azerbaijan,2020,Total,1.508
Azerbaijan,2020,Equity,0
Azerbaijan,2020,LT Debt,1.508
Azerbaijan,2020,ST Debt,0
Azerbaijan,2019,Total,1.604
Azerbaijan,2019,Equity,0
Azerbaijan,2019,LT Debt,1.604
Azerbaijan,2019,ST Debt,0
Azerbaijan,2018,Total,1.478
Azerbaijan,2018,Equity,0
Azerbaijan,2018,LT Debt,1.478
Azerbaijan,2018,ST Debt,0
Azerbaijan,2017,Total,1.629
Azerbaijan,2017,Equity,0
Azerbaijan,2017,LT Debt,1.629
Azerbaijan,2017,ST Debt,0
Azerbaijan,2016,Total,1.178
Azerbaijan,2016,Equity,0
Azerbaijan,2016,LT Debt,1.178
Azerbaijan,2016,ST Debt,0
Azerbaijan,2015,Total,0.805
Azerbaijan,2015,Equity,0
Azerbaijan,2015,LT Debt,0.805
Azerbaijan,2015,ST Debt,NA
Azerbaijan,2014,Total,0.654
Azerbaijan,2014,Equity,0
Azerbaijan,2014,LT Debt,0.654
Azerbaijan,2014,ST Debt,0
Azerbaijan,2013,Total,0.231
Azerbaijan,2013,Equity,0
Azerbaijan,2013,LT Debt,0.231
Azerbaijan,2013,ST Debt,0
Azerbaijan,2012,Total,0.087
Azerbaijan,2012,Equity,0
Azerbaijan,2012,LT Debt,0.087
Azerbaijan,2012,ST Debt,0
Azerbaijan,2011,Total,0.007
Azerbaijan,2011,Equity,0
Azerbaijan,2011,LT Debt,0.007
Azerbaijan,2011,ST Debt,0
Azerbaijan,2010,Total,0
Azerbaijan,2010,Equity,0
Azerbaijan,2010,LT Debt,0
Azerbaijan,2010,ST Debt,0
Azerbaijan,2009,Total,0
Azerbaijan,2009,Equity,0
Azerbaijan,2009,LT Debt,0
Azerbaijan,2009,ST Debt,0
Azerbaijan,2008,Total,0
Azerbaijan,2008,Equity,0
Azerbaijan,2008,LT Debt,0
Azerbaijan,2008,ST Debt,0
Azerbaijan,2007,Total,0
Azerbaijan,2007,Equity,0
Azerbaijan,2007,LT Debt,0
Azerbaijan,2007,ST Debt,0
Azerbaijan,2006,Total,0
Azerbaijan,2006,Equity,0
Azerbaijan,2006,LT Debt,0
Azerbaijan,2006,ST Debt,0
Azerbaijan,2005,Total,0
Azerbaijan,2005,Equity,0
Azerbaijan,2005,LT Debt,0
Azerbaijan,2005,ST Debt,0
Azerbaijan,2004,Total,0
Azerbaijan,2004,Equity,0
Azerbaijan,2004,LT Debt,0
Azerbaijan,2004,ST Debt,0
Azerbaijan,2003,Total,0
Azerbaijan,2003,Equity,0
Azerbaijan,2003,LT Debt,0
Azerbaijan,2003,ST Debt,0
Bahamas,2020,Total,3.88
Bahamas,2020,Equity,1.449
Bahamas,2020,LT Debt,2.349
Bahamas,2020,ST Debt,0.082
Bahamas,2019,Total,8.474
Bahamas,2019,Equity,5.447
Bahamas,2019,LT Debt,2.875
Bahamas,2019,ST Debt,0.152
Bahamas,2018,Total,7.521
Bahamas,2018,Equity,4.225
Bahamas,2018,LT Debt,3.184
Bahamas,2018,ST Debt,0.111
Bahamas,2017,Total,8.098
Bahamas,2017,Equity,6.126
Bahamas,2017,LT Debt,1.77
Bahamas,2017,ST Debt,0.203
Bahamas,2016,Total,5.978
Bahamas,2016,Equity,5.141
Bahamas,2016,LT Debt,0.708
Bahamas,2016,ST Debt,0.128
Bahamas,2015,Total,6.869
Bahamas,2015,Equity,5.773
Bahamas,2015,LT Debt,1.044
Bahamas,2015,ST Debt,0.052
Bahamas,2014,Total,8.424
Bahamas,2014,Equity,7.06
Bahamas,2014,LT Debt,1.354
Bahamas,2014,ST Debt,0.01
Bahamas,2013,Total,5.646
Bahamas,2013,Equity,4.594
Bahamas,2013,LT Debt,1.04
Bahamas,2013,ST Debt,0.012
Bahamas,2012,Total,5.468
Bahamas,2012,Equity,3.568
Bahamas,2012,LT Debt,1.705
Bahamas,2012,ST Debt,0.194
Bahamas,2011,Total,5.253
Bahamas,2011,Equity,3.162
Bahamas,2011,LT Debt,1.294
Bahamas,2011,ST Debt,0.797
Bahamas,2010,Total,2.009
Bahamas,2010,Equity,1.177
Bahamas,2010,LT Debt,0.766
Bahamas,2010,ST Debt,0.066
Bahamas,2009,Total,2.17
Bahamas,2009,Equity,1.494
Bahamas,2009,LT Debt,0.662
Bahamas,2009,ST Debt,0.015
Bahamas,2008,Total,1.285
Bahamas,2008,Equity,0.601
Bahamas,2008,LT Debt,0.525
Bahamas,2008,ST Debt,0.158
Bahamas,2007,Total,2.273
Bahamas,2007,Equity,1.313
Bahamas,2007,LT Debt,0.909
Bahamas,2007,ST Debt,0.052
Bahamas,2006,Total,1.673
Bahamas,2006,Equity,1.064
Bahamas,2006,LT Debt,0.458
Bahamas,2006,ST Debt,0.152
Bahamas,2005,Total,3.266
Bahamas,2005,Equity,2.327
Bahamas,2005,LT Debt,0.93
Bahamas,2005,ST Debt,0.009
Bahamas,2004,Total,2.652
Bahamas,2004,Equity,1.779
Bahamas,2004,LT Debt,0.872
Bahamas,2004,ST Debt,0.001
Bahamas,2003,Total,2.912
Bahamas,2003,Equity,1.819
Bahamas,2003,LT Debt,1.07
Bahamas,2003,ST Debt,0.023
Bahrain,2020,Total,3.043
Bahrain,2020,Equity,0.234
Bahrain,2020,LT Debt,2.808
Bahrain,2020,ST Debt,0
Bahrain,2019,Total,2.723
Bahrain,2019,Equity,0.356
Bahrain,2019,LT Debt,2.367
Bahrain,2019,ST Debt,0
Bahrain,2018,Total,1.573
Bahrain,2018,Equity,0.099
Bahrain,2018,LT Debt,1.474
Bahrain,2018,ST Debt,0
Bahrain,2017,Total,1.109
Bahrain,2017,Equity,0.123
Bahrain,2017,LT Debt,0.985
Bahrain,2017,ST Debt,0
Bahrain,2016,Total,0.666
Bahrain,2016,Equity,0.237
Bahrain,2016,LT Debt,0.429
Bahrain,2016,ST Debt,0
Bahrain,2015,Total,0.42
Bahrain,2015,Equity,0.213
Bahrain,2015,LT Debt,0.207
Bahrain,2015,ST Debt,0
Bahrain,2014,Total,0.864
Bahrain,2014,Equity,0.346
Bahrain,2014,LT Debt,0.518
Bahrain,2014,ST Debt,0
Bahrain,2013,Total,0.401
Bahrain,2013,Equity,0.023
Bahrain,2013,LT Debt,0.378
Bahrain,2013,ST Debt,0
Bahrain,2012,Total,0.422
Bahrain,2012,Equity,0.023
Bahrain,2012,LT Debt,0.379
Bahrain,2012,ST Debt,0.021
Bahrain,2011,Total,0.659
Bahrain,2011,Equity,0.016
Bahrain,2011,LT Debt,0.563
Bahrain,2011,ST Debt,0.08
Bahrain,2010,Total,0.328
Bahrain,2010,Equity,0.019
Bahrain,2010,LT Debt,0.259
Bahrain,2010,ST Debt,0.05
Bahrain,2009,Total,0.058
Bahrain,2009,Equity,0.011
Bahrain,2009,LT Debt,0.047
Bahrain,2009,ST Debt,0
Bahrain,2008,Total,0.09
Bahrain,2008,Equity,0.053
Bahrain,2008,LT Debt,0.037
Bahrain,2008,ST Debt,0
Bahrain,2007,Total,0.259
Bahrain,2007,Equity,0.197
Bahrain,2007,LT Debt,0.062
Bahrain,2007,ST Debt,0
Bahrain,2006,Total,0.053
Bahrain,2006,Equity,0.016
Bahrain,2006,LT Debt,0.037
Bahrain,2006,ST Debt,0
Bahrain,2005,Total,NA
Bahrain,2005,Equity,NA
Bahrain,2005,LT Debt,NA
Bahrain,2005,ST Debt,NA
Bahrain,2004,Total,NA
Bahrain,2004,Equity,NA
Bahrain,2004,LT Debt,NA
Bahrain,2004,ST Debt,NA
Bahrain,2003,Total,NA
Bahrain,2003,Equity,NA
Bahrain,2003,LT Debt,NA
Bahrain,2003,ST Debt,NA
Bangladesh,2020,Total,0.491
Bangladesh,2020,Equity,0.491
Bangladesh,2020,LT Debt,0
Bangladesh,2020,ST Debt,0
Bangladesh,2019,Total,0.665
Bangladesh,2019,Equity,0.665
Bangladesh,2019,LT Debt,0
Bangladesh,2019,ST Debt,0
Bangladesh,2018,Total,0.819
Bangladesh,2018,Equity,0.724
Bangladesh,2018,LT Debt,0.094
Bangladesh,2018,ST Debt,0.001
Bangladesh,2017,Total,0.924
Bangladesh,2017,Equity,0.859
Bangladesh,2017,LT Debt,0.065
Bangladesh,2017,ST Debt,0
Bangladesh,2016,Total,0.719
Bangladesh,2016,Equity,0.66
Bangladesh,2016,LT Debt,0.059
Bangladesh,2016,ST Debt,0
Bangladesh,2015,Total,0.627
Bangladesh,2015,Equity,0.566
Bangladesh,2015,LT Debt,0.061
Bangladesh,2015,ST Debt,0
Bangladesh,2014,Total,0.646
Bangladesh,2014,Equity,0.58
Bangladesh,2014,LT Debt,0.066
Bangladesh,2014,ST Debt,0
Bangladesh,2013,Total,0.244
Bangladesh,2013,Equity,0.235
Bangladesh,2013,LT Debt,0.009
Bangladesh,2013,ST Debt,0.001
Bangladesh,2012,Total,0.103
Bangladesh,2012,Equity,0.102
Bangladesh,2012,LT Debt,0
Bangladesh,2012,ST Debt,NA
Bangladesh,2011,Total,0.08
Bangladesh,2011,Equity,0.079
Bangladesh,2011,LT Debt,0
Bangladesh,2011,ST Debt,0.001
Bangladesh,2010,Total,0.069
Bangladesh,2010,Equity,0.069
Bangladesh,2010,LT Debt,0
Bangladesh,2010,ST Debt,0
Bangladesh,2009,Total,0.013
Bangladesh,2009,Equity,0.012
Bangladesh,2009,LT Debt,0
Bangladesh,2009,ST Debt,0.001
Bangladesh,2008,Total,0.047
Bangladesh,2008,Equity,0.045
Bangladesh,2008,LT Debt,0
Bangladesh,2008,ST Debt,0.002
Bangladesh,2007,Total,0.167
Bangladesh,2007,Equity,0.163
Bangladesh,2007,LT Debt,0
Bangladesh,2007,ST Debt,0.004
Bangladesh,2006,Total,0.004
Bangladesh,2006,Equity,0.004
Bangladesh,2006,LT Debt,0
Bangladesh,2006,ST Debt,0
Bangladesh,2005,Total,NA
Bangladesh,2005,Equity,NA
Bangladesh,2005,LT Debt,0
Bangladesh,2005,ST Debt,0
Bangladesh,2004,Total,0
Bangladesh,2004,Equity,0
Bangladesh,2004,LT Debt,0
Bangladesh,2004,ST Debt,0
Bangladesh,2003,Total,NA
Bangladesh,2003,Equity,0
Bangladesh,2003,LT Debt,NA
Bangladesh,2003,ST Debt,0
Barbados,2020,Total,2.64
Barbados,2020,Equity,0.002
Barbados,2020,LT Debt,2.638
Barbados,2020,ST Debt,0
Barbados,2019,Total,1.913
Barbados,2019,Equity,0.002
Barbados,2019,LT Debt,1.911
Barbados,2019,ST Debt,0
Barbados,2018,Total,1.7
Barbados,2018,Equity,0.006
Barbados,2018,LT Debt,1.694
Barbados,2018,ST Debt,0
Barbados,2017,Total,2.352
Barbados,2017,Equity,0.073
Barbados,2017,LT Debt,2.279
Barbados,2017,ST Debt,0
Barbados,2016,Total,2.837
Barbados,2016,Equity,0.004
Barbados,2016,LT Debt,2.833
Barbados,2016,ST Debt,0
Barbados,2015,Total,2.803
Barbados,2015,Equity,0.007
Barbados,2015,LT Debt,2.795
Barbados,2015,ST Debt,0
Barbados,2014,Total,2.471
Barbados,2014,Equity,0.003
Barbados,2014,LT Debt,2.468
Barbados,2014,ST Debt,0
Barbados,2013,Total,1.831
Barbados,2013,Equity,0.016
Barbados,2013,LT Debt,1.815
Barbados,2013,ST Debt,0
Barbados,2012,Total,1.684
Barbados,2012,Equity,0.015
Barbados,2012,LT Debt,1.669
Barbados,2012,ST Debt,0
Barbados,2011,Total,1.58
Barbados,2011,Equity,0.017
Barbados,2011,LT Debt,1.563
Barbados,2011,ST Debt,0
Barbados,2010,Total,1.476
Barbados,2010,Equity,0.012
Barbados,2010,LT Debt,1.464
Barbados,2010,ST Debt,0
Barbados,2009,Total,1.366
Barbados,2009,Equity,0.061
Barbados,2009,LT Debt,1.304
Barbados,2009,ST Debt,0
Barbados,2008,Total,0.4
Barbados,2008,Equity,0.044
Barbados,2008,LT Debt,0.356
Barbados,2008,ST Debt,0
Barbados,2007,Total,0.426
Barbados,2007,Equity,0.058
Barbados,2007,LT Debt,0.367
Barbados,2007,ST Debt,0
Barbados,2006,Total,0.323
Barbados,2006,Equity,0.025
Barbados,2006,LT Debt,0.298
Barbados,2006,ST Debt,0
Barbados,2005,Total,0.272
Barbados,2005,Equity,NA
Barbados,2005,LT Debt,0.272
Barbados,2005,ST Debt,0
Barbados,2004,Total,0.256
Barbados,2004,Equity,0.01
Barbados,2004,LT Debt,0.246
Barbados,2004,ST Debt,0
Barbados,2003,Total,0.253
Barbados,2003,Equity,0.002
Barbados,2003,LT Debt,0.251
Barbados,2003,ST Debt,0
Belarus,2020,Total,0.799
Belarus,2020,Equity,0
Belarus,2020,LT Debt,0.799
Belarus,2020,ST Debt,0
Belarus,2019,Total,0.523
Belarus,2019,Equity,0
Belarus,2019,LT Debt,0.523
Belarus,2019,ST Debt,0
Belarus,2018,Total,0.392
Belarus,2018,Equity,0
Belarus,2018,LT Debt,0.392
Belarus,2018,ST Debt,0
Belarus,2017,Total,1.012
Belarus,2017,Equity,0.372
Belarus,2017,LT Debt,0.64
Belarus,2017,ST Debt,0
Belarus,2016,Total,0.329
Belarus,2016,Equity,0
Belarus,2016,LT Debt,0.329
Belarus,2016,ST Debt,0
Belarus,2015,Total,0.206
Belarus,2015,Equity,0
Belarus,2015,LT Debt,0.206
Belarus,2015,ST Debt,0
Belarus,2014,Total,0.396
Belarus,2014,Equity,0
Belarus,2014,LT Debt,0.396
Belarus,2014,ST Debt,0
Belarus,2013,Total,0.312
Belarus,2013,Equity,0
Belarus,2013,LT Debt,0.312
Belarus,2013,ST Debt,0
Belarus,2012,Total,0.408
Belarus,2012,Equity,0
Belarus,2012,LT Debt,0.408
Belarus,2012,ST Debt,0
Belarus,2011,Total,0.239
Belarus,2011,Equity,0
Belarus,2011,LT Debt,0.239
Belarus,2011,ST Debt,0
Belarus,2010,Total,0.109
Belarus,2010,Equity,NA
Belarus,2010,LT Debt,0.109
Belarus,2010,ST Debt,0
Belarus,2009,Total,NA
Belarus,2009,Equity,NA
Belarus,2009,LT Debt,0
Belarus,2009,ST Debt,0
Belarus,2008,Total,NA
Belarus,2008,Equity,NA
Belarus,2008,LT Debt,0
Belarus,2008,ST Debt,0
Belarus,2007,Total,0
Belarus,2007,Equity,0
Belarus,2007,LT Debt,0
Belarus,2007,ST Debt,0
Belarus,2006,Total,0
Belarus,2006,Equity,0
Belarus,2006,LT Debt,0
Belarus,2006,ST Debt,0
Belarus,2005,Total,0
Belarus,2005,Equity,0
Belarus,2005,LT Debt,0
Belarus,2005,ST Debt,0
Belarus,2004,Total,0
Belarus,2004,Equity,0
Belarus,2004,LT Debt,0
Belarus,2004,ST Debt,0
Belarus,2003,Total,NA
Belarus,2003,Equity,0
Belarus,2003,LT Debt,NA
Belarus,2003,ST Debt,0
Belgium and Luxembourg (2),2020,Total,NA
Belgium and Luxembourg (2),2020,Equity,NA
Belgium and Luxembourg (2),2020,LT Debt,NA
Belgium and Luxembourg (2),2020,ST Debt,NA
Belgium and Luxembourg (2),2019,Total,NA
Belgium and Luxembourg (2),2019,Equity,NA
Belgium and Luxembourg (2),2019,LT Debt,NA
Belgium and Luxembourg (2),2019,ST Debt,NA
Belgium and Luxembourg (2),2018,Total,NA
Belgium and Luxembourg (2),2018,Equity,NA
Belgium and Luxembourg (2),2018,LT Debt,NA
Belgium and Luxembourg (2),2018,ST Debt,NA
Belgium and Luxembourg (2),2017,Total,NA
Belgium and Luxembourg (2),2017,Equity,NA
Belgium and Luxembourg (2),2017,LT Debt,NA
Belgium and Luxembourg (2),2017,ST Debt,NA
Belgium and Luxembourg (2),2016,Total,NA
Belgium and Luxembourg (2),2016,Equity,NA
Belgium and Luxembourg (2),2016,LT Debt,NA
Belgium and Luxembourg (2),2016,ST Debt,NA
Belgium and Luxembourg (2),2015,Total,NA
Belgium and Luxembourg (2),2015,Equity,NA
Belgium and Luxembourg (2),2015,LT Debt,NA
Belgium and Luxembourg (2),2015,ST Debt,NA
Belgium and Luxembourg (2),2014,Total,NA
Belgium and Luxembourg (2),2014,Equity,NA
Belgium and Luxembourg (2),2014,LT Debt,NA
Belgium and Luxembourg (2),2014,ST Debt,NA
Belgium and Luxembourg (2),2013,Total,NA
Belgium and Luxembourg (2),2013,Equity,NA
Belgium and Luxembourg (2),2013,LT Debt,NA
Belgium and Luxembourg (2),2013,ST Debt,NA
Belgium and Luxembourg (2),2012,Total,NA
Belgium and Luxembourg (2),2012,Equity,NA
Belgium and Luxembourg (2),2012,LT Debt,NA
Belgium and Luxembourg (2),2012,ST Debt,NA
Belgium and Luxembourg (2),2011,Total,NA
Belgium and Luxembourg (2),2011,Equity,NA
Belgium and Luxembourg (2),2011,LT Debt,NA
Belgium and Luxembourg (2),2011,ST Debt,NA
Belgium and Luxembourg (2),2010,Total,NA
Belgium and Luxembourg (2),2010,Equity,NA
Belgium and Luxembourg (2),2010,LT Debt,NA
Belgium and Luxembourg (2),2010,ST Debt,NA
Belgium and Luxembourg (2),2009,Total,NA
Belgium and Luxembourg (2),2009,Equity,NA
Belgium and Luxembourg (2),2009,LT Debt,NA
Belgium and Luxembourg (2),2009,ST Debt,NA
Belgium and Luxembourg (2),2008,Total,NA
Belgium and Luxembourg (2),2008,Equity,NA
Belgium and Luxembourg (2),2008,LT Debt,NA
Belgium and Luxembourg (2),2008,ST Debt,NA
Belgium and Luxembourg (2),2007,Total,NA
Belgium and Luxembourg (2),2007,Equity,NA
Belgium and Luxembourg (2),2007,LT Debt,NA
Belgium and Luxembourg (2),2007,ST Debt,NA
Belgium and Luxembourg (2),2006,Total,NA
Belgium and Luxembourg (2),2006,Equity,NA
Belgium and Luxembourg (2),2006,LT Debt,NA
Belgium and Luxembourg (2),2006,ST Debt,NA
Belgium and Luxembourg (2),2005,Total,NA
Belgium and Luxembourg (2),2005,Equity,NA
Belgium and Luxembourg (2),2005,LT Debt,NA
Belgium and Luxembourg (2),2005,ST Debt,NA
Belgium and Luxembourg (2),2004,Total,NA
Belgium and Luxembourg (2),2004,Equity,NA
Belgium and Luxembourg (2),2004,LT Debt,NA
Belgium and Luxembourg (2),2004,ST Debt,NA
Belgium and Luxembourg (2),2003,Total,NA
Belgium and Luxembourg (2),2003,Equity,NA
Belgium and Luxembourg (2),2003,LT Debt,NA
Belgium and Luxembourg (2),2003,ST Debt,NA
Belgium (2),2020,Total,64.306
Belgium (2),2020,Equity,53.791
Belgium (2),2020,LT Debt,8.827
Belgium (2),2020,ST Debt,1.689
Belgium (2),2019,Total,64.934
Belgium (2),2019,Equity,54.034
Belgium (2),2019,LT Debt,7.619
Belgium (2),2019,ST Debt,3.281
Belgium (2),2018,Total,52.301
Belgium (2),2018,Equity,39.402
Belgium (2),2018,LT Debt,7.83
Belgium (2),2018,ST Debt,5.068
Belgium (2),2017,Total,72.481
Belgium (2),2017,Equity,55.919
Belgium (2),2017,LT Debt,8.706
Belgium (2),2017,ST Debt,7.857
Belgium (2),2016,Total,58.303
Belgium (2),2016,Equity,47.385
Belgium (2),2016,LT Debt,7.167
Belgium (2),2016,ST Debt,3.751
Belgium (2),2015,Total,68.23
Belgium (2),2015,Equity,56.463
Belgium (2),2015,LT Debt,7.659
Belgium (2),2015,ST Debt,4.109
Belgium (2),2014,Total,63.444
Belgium (2),2014,Equity,50.298
Belgium (2),2014,LT Debt,9.168
Belgium (2),2014,ST Debt,3.978
Belgium (2),2013,Total,64.841
Belgium (2),2013,Equity,47.715
Belgium (2),2013,LT Debt,16.93
Belgium (2),2013,ST Debt,0.196
Belgium (2),2012,Total,45.545
Belgium (2),2012,Equity,38.755
Belgium (2),2012,LT Debt,6.614
Belgium (2),2012,ST Debt,0.177
Belgium (2),2011,Total,34.016
Belgium (2),2011,Equity,28.123
Belgium (2),2011,LT Debt,5.288
Belgium (2),2011,ST Debt,0.604
Belgium (2),2010,Total,35.453
Belgium (2),2010,Equity,28.792
Belgium (2),2010,LT Debt,4.404
Belgium (2),2010,ST Debt,2.257
Belgium (2),2009,Total,36.751
Belgium (2),2009,Equity,28.257
Belgium (2),2009,LT Debt,7.596
Belgium (2),2009,ST Debt,0.898
Belgium (2),2008,Total,23.231
Belgium (2),2008,Equity,15.794
Belgium (2),2008,LT Debt,6.823
Belgium (2),2008,ST Debt,0.614
Belgium (2),2007,Total,37.905
Belgium (2),2007,Equity,31.671
Belgium (2),2007,LT Debt,5.106
Belgium (2),2007,ST Debt,1.127
Belgium (2),2006,Total,35.968
Belgium (2),2006,Equity,28.805
Belgium (2),2006,LT Debt,5.654
Belgium (2),2006,ST Debt,1.509
Belgium (2),2005,Total,24.664
Belgium (2),2005,Equity,19.947
Belgium (2),2005,LT Debt,4.215
Belgium (2),2005,ST Debt,0.502
Belgium (2),2004,Total,23.973
Belgium (2),2004,Equity,18.083
Belgium (2),2004,LT Debt,5.213
Belgium (2),2004,ST Debt,0.677
Belgium (2),2003,Total,16.987
Belgium (2),2003,Equity,10.621
Belgium (2),2003,LT Debt,5.143
Belgium (2),2003,ST Debt,1.223
Belize,2020,Total,0.052
Belize,2020,Equity,NA
Belize,2020,LT Debt,0.052
Belize,2020,ST Debt,0
Belize,2019,Total,0.085
Belize,2019,Equity,0.003
Belize,2019,LT Debt,0.083
Belize,2019,ST Debt,0
Belize,2018,Total,0.055
Belize,2018,Equity,0.001
Belize,2018,LT Debt,0.053
Belize,2018,ST Debt,0
Belize,2017,Total,0.046
Belize,2017,Equity,0.002
Belize,2017,LT Debt,0.043
Belize,2017,ST Debt,0
Belize,2016,Total,0.044
Belize,2016,Equity,0.001
Belize,2016,LT Debt,0.044
Belize,2016,ST Debt,0
Belize,2015,Total,0.331
Belize,2015,Equity,0.001
Belize,2015,LT Debt,0.33
Belize,2015,ST Debt,0
Belize,2014,Total,0.323
Belize,2014,Equity,0.002
Belize,2014,LT Debt,0.321
Belize,2014,ST Debt,0
Belize,2013,Total,0.096
Belize,2013,Equity,0.032
Belize,2013,LT Debt,0.063
Belize,2013,ST Debt,0
Belize,2012,Total,0.084
Belize,2012,Equity,0.04
Belize,2012,LT Debt,0.044
Belize,2012,ST Debt,0
Belize,2011,Total,0.309
Belize,2011,Equity,0.018
Belize,2011,LT Debt,0.29
Belize,2011,ST Debt,0
Belize,2010,Total,0.151
Belize,2010,Equity,0.018
Belize,2010,LT Debt,0.133
Belize,2010,ST Debt,0
Belize,2009,Total,0.076
Belize,2009,Equity,0.017
Belize,2009,LT Debt,0.059
Belize,2009,ST Debt,0
Belize,2008,Total,0.073
Belize,2008,Equity,0.023
Belize,2008,LT Debt,0.049
Belize,2008,ST Debt,0
Belize,2007,Total,0.088
Belize,2007,Equity,0.057
Belize,2007,LT Debt,0.032
Belize,2007,ST Debt,0
Belize,2006,Total,0.052
Belize,2006,Equity,0.027
Belize,2006,LT Debt,0.025
Belize,2006,ST Debt,0
Belize,2005,Total,0.05
Belize,2005,Equity,0.041
Belize,2005,LT Debt,0.009
Belize,2005,ST Debt,0
Belize,2004,Total,0.06
Belize,2004,Equity,0.026
Belize,2004,LT Debt,0.034
Belize,2004,ST Debt,0
Belize,2003,Total,0.077
Belize,2003,Equity,0.025
Belize,2003,LT Debt,0.052
Belize,2003,ST Debt,0
Benin,2020,Total,0.125
Benin,2020,Equity,0
Benin,2020,LT Debt,0.125
Benin,2020,ST Debt,0
Benin,2019,Total,0.163
Benin,2019,Equity,NA
Benin,2019,LT Debt,0.162
Benin,2019,ST Debt,0
Benin,2018,Total,NA
Benin,2018,Equity,NA
Benin,2018,LT Debt,0
Benin,2018,ST Debt,0
Benin,2017,Total,NA
Benin,2017,Equity,NA
Benin,2017,LT Debt,0
Benin,2017,ST Debt,0
Benin,2016,Total,NA
Benin,2016,Equity,NA
Benin,2016,LT Debt,0
Benin,2016,ST Debt,0
Benin,2015,Total,NA
Benin,2015,Equity,NA
Benin,2015,LT Debt,0
Benin,2015,ST Debt,0
Benin,2014,Total,0.001
Benin,2014,Equity,0.001
Benin,2014,LT Debt,0
Benin,2014,ST Debt,0
Benin,2013,Total,0
Benin,2013,Equity,0
Benin,2013,LT Debt,0
Benin,2013,ST Debt,0
Benin,2012,Total,0.001
Benin,2012,Equity,0.001
Benin,2012,LT Debt,0
Benin,2012,ST Debt,0
Benin,2011,Total,0.001
Benin,2011,Equity,0.001
Benin,2011,LT Debt,0
Benin,2011,ST Debt,0
Benin,2010,Total,0
Benin,2010,Equity,0
Benin,2010,LT Debt,0
Benin,2010,ST Debt,0
Benin,2009,Total,0
Benin,2009,Equity,0
Benin,2009,LT Debt,0
Benin,2009,ST Debt,0
Benin,2008,Total,0
Benin,2008,Equity,0
Benin,2008,LT Debt,0
Benin,2008,ST Debt,0
Benin,2007,Total,0
Benin,2007,Equity,0
Benin,2007,LT Debt,0
Benin,2007,ST Debt,0
Benin,2006,Total,0
Benin,2006,Equity,0
Benin,2006,LT Debt,0
Benin,2006,ST Debt,0
Benin,2005,Total,0
Benin,2005,Equity,0
Benin,2005,LT Debt,0
Benin,2005,ST Debt,0
Benin,2004,Total,0
Benin,2004,Equity,0
Benin,2004,LT Debt,0
Benin,2004,ST Debt,0
Benin,2003,Total,0
Benin,2003,Equity,0
Benin,2003,LT Debt,0
Benin,2003,ST Debt,0
Bermuda,2020,Total,283.412
Bermuda,2020,Equity,239.869
Bermuda,2020,LT Debt,43.543
Bermuda,2020,ST Debt,NA
Bermuda,2019,Total,274.843
Bermuda,2019,Equity,239.412
Bermuda,2019,LT Debt,35.397
Bermuda,2019,ST Debt,0.034
Bermuda,2018,Total,235.979
Bermuda,2018,Equity,200.105
Bermuda,2018,LT Debt,35.806
Bermuda,2018,ST Debt,0.067
Bermuda,2017,Total,263.13
Bermuda,2017,Equity,228.79
Bermuda,2017,LT Debt,34.292
Bermuda,2017,ST Debt,0.047
Bermuda,2016,Total,246.567
Bermuda,2016,Equity,217.087
Bermuda,2016,LT Debt,29.48
Bermuda,2016,ST Debt,0
Bermuda,2015,Total,216.549
Bermuda,2015,Equity,186.486
Bermuda,2015,LT Debt,30.061
Bermuda,2015,ST Debt,0.001
Bermuda,2014,Total,227.49
Bermuda,2014,Equity,197.592
Bermuda,2014,LT Debt,29.749
Bermuda,2014,ST Debt,0.148
Bermuda,2013,Total,211.126
Bermuda,2013,Equity,178.943
Bermuda,2013,LT Debt,31.949
Bermuda,2013,ST Debt,0.234
Bermuda,2012,Total,178.344
Bermuda,2012,Equity,149.512
Bermuda,2012,LT Debt,28.458
Bermuda,2012,ST Debt,0.374
Bermuda,2011,Total,160.894
Bermuda,2011,Equity,135.082
Bermuda,2011,LT Debt,25.404
Bermuda,2011,ST Debt,0.408
Bermuda,2010,Total,159.544
Bermuda,2010,Equity,134.084
Bermuda,2010,LT Debt,25.38
Bermuda,2010,ST Debt,0.081
Bermuda,2009,Total,147.962
Bermuda,2009,Equity,121.133
Bermuda,2009,LT Debt,26.829
Bermuda,2009,ST Debt,NA
Bermuda,2008,Total,163.128
Bermuda,2008,Equity,143.342
Bermuda,2008,LT Debt,19.214
Bermuda,2008,ST Debt,0.572
Bermuda,2007,Total,273.275
Bermuda,2007,Equity,256.399
Bermuda,2007,LT Debt,16.727
Bermuda,2007,ST Debt,0.149
Bermuda,2006,Total,208.049
Bermuda,2006,Equity,191.853
Bermuda,2006,LT Debt,13.566
Bermuda,2006,ST Debt,2.631
Bermuda,2005,Total,186.662
Bermuda,2005,Equity,173.842
Bermuda,2005,LT Debt,11.232
Bermuda,2005,ST Debt,1.588
